transaction_id,customer_id,transaction_date,amount
T02824,C0121,2023-01-08,52.91
T02825,C0253,2023-03-27,351.22
T02826,C0093,2023-12-11,51.28
T02827,C0256,2023-05-18,195.17
T02828,C0254,2024-01-04,52.26
T02829,C0352,2024-02-17,32.58
T02830,C0288,2024-02-28,46.34
T02831,C0309,2023-09-03,48.89
T02832,C0059,2024-03-24,312.11
T02833,C0069,2024-05-14,109.13
T02834,C0388,2023-01-21,226.27
T02835,C0086,2024-05-01,160.13
T02836,C0274,2024-02-12,89.81
T02837,C0227,2024-04-01,109.38
T02838,C0081,2024-03-19,98.53
T02839,C0114,2024-05-06,107.31
T02840,C0184,2024-02-14,48.07
T02841,C0280,2023-09-22,64.33
T02842,C0322,2023-05-28,92.35
T02843,C0397,2023-07-03,27.74
T02844,C0318,2023-08-15,74.45
T02845,C0054,2023-10-19,172.31
T02846,C0399,2024-05-04,75.85
T02847,C0197,2023-02-05,85.28
T02848,C0387,2023-09-03,41.91
T02849,C0293,2023-03-14,143.62
T02850,C0293,2023-05-30,58.34
T02851,C0387,2023-01-01,260.28
T02852,C0291,2023-03-10,405.22
T02853,C0180,2024-04-01,210.77
T02854,C0380,2023-10-20,31.65
T02855,C0412,2023-08-18,55.39
T02856,C0222,2023-07-30,242.72
T02857,C0274,2023-03-13,147.43
T02858,C0378,2024-05-04,206.59
T02859,C0244,2023-12-29,88.74
T02860,C0420,2023-04-06,74.1
T02861,C0417,2024-02-01,33.45
T02862,C0154,2023-03-25,162.2
T02863,C0304,2023-08-16,127.53
T02864,C0424,2023-10-26,29.55
T02865,C0273,2023-08-24,42.62
T02866,C0424,2023-10-20,86.11
T02867,C0135,2023-08-10,111.5
T02868,C0313,2024-04-02,36.11
T02869,C0008,2023-08-11,46.06
T02870,C0128,2023-10-08,41.09
T02871,C0373,2023-08-09,43.63
T02872,C0056,2023-08-04,215.1
T02873,C0126,2023-08-19,119.36
T02874,C0159,2024-02-09,125.2
T02875,C0059,2023-06-18,143.49
T02876,C0058,2023-11-25,58.07
T02877,C0140,2024-03-01,134.31
T02878,C0176,2023-02-11,312.68
T02879,C0415,2023-09-15,114.9
T02880,C0108,2023-07-15,65.44
T02881,C0211,2024-01-27,119.5
T02882,C0074,2023-04-06,198.29
T02883,C0167,2023-11-13,35.34
T02884,C0404,2023-01-14,48.12
T02885,C0357,2023-04-23,213.77
T02886,C0304,2023-03-18,244.23
T02887,C0233,2023-10-04,74.64
T02888,C0327,2024-02-12,60.2
T02889,C0372,2024-03-09,49.93
T02890,C0182,2024-04-10,76.8
T02891,C0122,2024-03-04,229.46
T02892,C0334,2024-03-23,37.17
T02893,C0203,2023-11-16,65.83
T02894,C0029,2024-05-02,206.95
T02895,C0202,2024-02-14,57.21
T02896,C0093,2023-06-09,134.6
T02897,C0329,2024-05-06,61.98
T02898,C0356,2023-11-09,147.58
T02899,C0176,2023-04-29,322.26
T02900,C0330,2024-03-12,61.8
T02901,C0211,2023-06-10,164.87
T02902,C0184,2023-11-04,359.37
T02903,C0095,2023-12-17,334.35
T02904,C0273,2023-05-26,67.66
T02905,C0137,2023-06-12,74.88
T02906,C0237,2024-01-31,52.12
T02907,C0353,2023-06-28,53.27
T02908,C0418,2023-03-30,75.87
T02909,C0429,2024-05-07,41.78
T02910,C0265,2023-08-11,118.13
T02911,C0135,2023-09-23,82.64
T02912,C0144,2023-08-27,196.26
T02913,C0019,2023-11-04,149.79
T02914,C0231,2023-02-03,54.2
T02915,C0134,2024-01-06,77.86
T02916,C0114,2024-03-26,129.13
T02917,C0139,2024-05-08,41.1
T02918,C0125,2023-06-16,27.41
T02919,C0204,2024-01-27,168.45
T02920,C0061,2023-05-05,36.1
T02921,C0250,2023-08-12,190.15
T02922,C0298,2024-05-05,208.66
T02923,C0013,2024-02-17,71.31
T02924,C0396,2023-05-30,148.3
T02925,C0255,2024-04-12,58.85
T02926,C0085,2024-03-29,171.53
T02927,C0020,2023-07-08,155.59
T02928,C0050,2023-02-12,31.13
T02929,C0164,2024-03-08,90.53
T02930,C0092,2023-01-29,101.62
T02931,C0088,2023-12-28,25.06
T02932,C0069,2023-04-30,318.1
T02933,C0037,2023-12-03,64.14
T02934,C0253,2023-01-31,79.63
T02935,C0252,2023-06-30,41.25
T02936,C0140,2023-06-11,95.8
T02937,C0355,2023-05-08,149.8
T02938,C0381,2023-09-12,91.12
T02939,C0168,2023-10-21,141.35
T02940,C0054,2024-03-16,123.51
T02941,C0386,2023-12-23,45.35
T02942,C0178,2024-01-23,67.93
T02943,C0297,2023-09-11,37.07
T02944,C0301,2023-05-10,28.21
T02945,C0359,2023-01-12,29.89
T02946,C0106,2023-02-04,239.2
T02947,C0137,2023-07-17,337.7
T02948,C0190,2023-09-05,32.48
T02949,C0128,2023-04-20,55.62
T02950,C0342,2023-11-24,34.11
T02951,C0047,2024-02-09,159.79
T02952,C0005,2023-09-02,76.43
T02953,C0257,2023-09-07,97.82
T02954,C0300,2024-01-01,83.23
T02955,C0150,2023-11-13,117.91
T02956,C0294,2023-06-12,53.83
T02957,C0243,2023-02-17,36.09
T02958,C0275,2024-02-03,26.33
T02959,C0208,2023-03-12,69.25
T02960,C0415,2024-02-03,203.81
T02961,C0115,2024-05-07,52.32
T02962,C0195,2023-05-14,41.36
T02963,C0343,2023-08-27,220.32
T02964,C0170,2024-04-09,33.36
T02965,C0379,2023-03-09,28.99
T02966,C0082,2023-10-05,183.65
T02967,C0154,2023-02-01,115.53
T02968,C0141,2023-05-03,66.12
T02969,C0314,2023-01-22,129.68
T02970,C0146,2023-06-04,126.45
T02971,C0323,2023-04-20,28.07
T02972,C0122,2023-09-28,109.58
T02973,C0252,2024-01-15,101.81
T02974,C0343,2023-10-27,273.86
T02975,C0387,2023-04-25,279.99
T02976,C0311,2024-04-14,60.59
T02977,C0089,2023-08-08,91.84
T02978,C0058,2024-05-04,36.43
T02979,C0063,2023-08-18,30.16
T02980,C0347,2023-09-09,67.53
T02981,C0308,2023-09-06,112.81
T02982,C0382,2023-01-09,87.91
T02983,C0280,2023-02-03,67.11
T02984,C0072,2023-08-16,152.83
T02985,C0009,2023-03-14,143.65
T02986,C0366,2024-02-03,123.74
T02987,C0421,2024-03-21,31.01
T02988,C0094,2023-10-28,144.4
T02989,C0373,2023-07-31,213.89
T02990,C0339,2023-03-13,29.6
T02991,C0437,2023-02-27,63.52
T02992,C0336,2023-08-08,358.97
T02993,C0152,2024-01-06,93.58
T02994,C0405,2023-10-02,79.05
T02995,C0356,2023-09-06,39.65
T02996,C0040,2023-01-16,87.51
T02997,C0359,2023-03-16,68.36
T02998,C0062,2023-04-16,35.22
T02999,C0254,2023-05-16,71.82
T03000,C0069,2024-02-21,38.47
T03001,C0398,2023-03-15,123.38
T03002,C0245,2023-09-11,297.72
T03003,C0365,2023-01-18,72.56
T03004,C0170,2024-02-23,100.05
T03005,C0178,2023-02-12,67.29
T03006,C0189,2023-02-19,36.18
T03007,C0260,2023-01-03,289.39
T03008,C0072,2023-08-20,35.41
T03009,C0017,2023-08-07,33.88
T03010,C0370,2023-02-28,71.1
T03011,C0341,2023-10-11,105.67
T03012,C0057,2023-10-29,57.88
T03013,C0218,2023-03-05,41.04
T03014,C0107,2023-03-11,153.18
T03015,C0304,2023-10-30,58.84
T03016,C0428,2023-05-22,41.21
T03017,C0173,2024-01-26,59.07
T03018,C0219,2023-07-21,43.11
T03019,C0247,2023-07-26,79.96
T03020,C0218,2024-02-19,107.76
T03021,C0373,2023-08-09,145.54
T03022,C0417,2023-12-28,44.37
T03023,C0031,2023-09-03,38.7
T03024,C0368,2023-03-22,26.48
T03025,C0047,2023-09-08,44.42
T03026,C0134,2023-02-20,26.81
T03027,C0108,2023-10-12,56.79
T03028,C0072,2024-01-04,36.81
T03029,C0327,2024-05-06,90.04
T03030,C0418,2024-02-03,61.3
T03031,C0108,2024-01-19,32.37
T03032,C0309,2023-12-12,63.3
T03033,C0398,2023-07-23,42.62
T03034,C0272,2023-01-25,110.5
T03035,C0171,2024-03-20,58.99
T03036,C0116,2023-02-10,36.93
T03037,C0329,2023-03-10,57.26
T03038,C0074,2023-01-04,44.06
T03039,C0256,2024-05-06,144.14
T03040,C0081,2023-08-28,332.23
T03041,C0268,2023-12-27,26.94
T03042,C0128,2024-03-16,112.84
T03043,C0326,2023-01-31,47.99
T03044,C0403,2024-01-22,30.15
T03045,C0235,2023-04-27,26.08
T03046,C0041,2023-07-14,184.65
T03047,C0181,2023-03-31,57.73
T03048,C0157,2023-06-27,415.83
T03049,C0059,2023-05-25,68.81
T03050,C0345,2024-03-19,40.58
T03051,C0249,2023-07-21,137.59
T03052,C0192,2023-11-18,220.78
T03053,C0024,2023-12-10,151.81
T03054,C0400,2023-07-22,127.55
T03055,C0436,2023-01-24,55.56
T03056,C0080,2023-12-21,30.0
T03057,C0134,2024-04-15,41.86
T03058,C0421,2024-02-20,69.4
T03059,C0213,2024-04-15,259.61
T03060,C0388,2024-04-26,121.24
T03061,C0348,2023-04-15,157.14
T03062,C0166,2023-10-02,49.36
T03063,C0425,2023-11-18,111.36
T03064,C0348,2023-03-01,173.78
T03065,C0337,2024-01-06,73.96
T03066,C0398,2024-03-25,67.14
T03067,C0071,2023-01-15,120.31
T03068,C0214,2023-03-26,86.56
T03069,C0435,2024-02-23,398.99
T03070,C0065,2023-07-16,66.52
T03071,C0221,2023-08-23,39.51
T03072,C0308,2024-02-15,72.89
T03073,C0286,2023-12-10,45.11
T03074,C0185,2023-09-20,86.79
T03075,C0207,2023-01-06,35.08
T03076,C0099,2024-05-08,249.64
T03077,C0242,2024-01-16,172.36
T03078,C0158,2023-10-16,37.68
T03079,C0098,2023-02-27,39.19
T03080,C0042,2024-03-08,78.88
T03081,C0139,2023-05-25,136.17
T03082,C0283,2024-01-01,43.55
T03083,C0408,2023-02-11,29.72
T03084,C0227,2023-12-16,84.15
T03085,C0423,2023-07-19,113.23
T03086,C0072,2024-02-28,46.01
T03087,C0243,2023-06-23,125.96
T03088,C0018,2024-03-30,250.65
T03089,C0077,2024-03-29,36.06
T03090,C0045,2024-03-27,78.66
T03091,C0371,2024-01-20,29.39
T03092,C0343,2023-12-01,42.36
T03093,C0140,2023-04-05,32.06
T03094,C0177,2023-08-05,63.81
T03095,C0222,2023-04-21,153.96
T03096,C0415,2023-12-19,89.55
T03097,C0092,2023-06-29,43.88
T03098,C0022,2023-06-12,28.07
T03099,C0172,2023-04-29,85.46
T03100,C0092,2023-11-21,35.69
T03101,C0192,2024-01-24,56.47
T03102,C0077,2023-08-16,78.53
T03103,C0281,2023-05-25,200.55
T03104,C0364,2024-03-12,31.4
T03105,C0179,2023-11-04,107.83
T03106,C0238,2023-05-22,26.06
T03107,C0135,2023-05-02,99.55
T03108,C0365,2023-10-12,85.14
T03109,C0390,2024-01-27,150.3
T03110,C0280,2023-08-14,81.89
T03111,C0019,2023-12-26,57.61
T03112,C0083,2023-09-14,45.85
T03113,C0228,2023-10-12,31.68
T03114,C0371,2024-02-24,82.37
T03115,C0265,2024-03-10,189.41
T03116,C0112,2023-06-14,79.23
T03117,C0251,2023-08-09,125.77
T03118,C0164,2023-03-10,51.58
T03119,C0358,2023-11-05,69.58
T03120,C0168,2023-08-12,54.43
T03121,C0221,2023-05-04,33.68
T03122,C0408,2024-03-11,65.47
T03123,C0304,2023-12-10,133.39
T03124,C0191,2023-12-05,62.69
T03125,C0325,2023-01-12,103.78
T03126,C0437,2023-02-21,131.6
T03127,C0438,2023-05-09,54.23
T03128,C0170,2023-05-15,144.78
T03129,C0375,2023-05-25,56.04
T03130,C0045,2023-05-07,47.19
T03131,C0381,2023-08-14,43.87
T03132,C0014,2024-03-02,41.73
T03133,C0231,2023-03-12,125.21
T03134,C0157,2023-09-30,188.87
T03135,C0134,2023-07-06,44.67
T03136,C0391,2023-01-03,31.68
T03137,C0037,2023-10-12,53.24
T03138,C0053,2023-01-22,105.44
T03139,C0018,2023-06-15,59.48
T03140,C0038,2023-11-06,84.75
T03141,C0187,2023-12-29,127.28
T03142,C0385,2024-04-21,64.38
T03143,C0196,2024-05-12,632.1
T03144,C0243,2024-03-09,51.53
T03145,C0300,2023-09-03,312.1
T03146,C0303,2023-08-22,42.02
T03147,C0035,2023-11-21,33.82
T03148,C0215,2023-06-07,129.22
T03149,C0219,2023-05-31,115.88
T03150,C0316,2023-08-01,150.02
T03151,C0090,2024-01-11,56.57
T03152,C0308,2023-08-06,225.31
T03153,C0252,2023-09-03,34.54
T03154,C0008,2023-10-30,27.31
T03155,C0256,2024-02-09,51.81
T03156,C0363,2023-10-03,144.71
T03157,C0208,2023-05-31,108.83
T03158,C0425,2023-07-15,67.98
T03159,C0131,2024-02-09,47.2
T03160,C0224,2023-01-21,29.58
T03161,C0197,2023-09-14,55.88
T03162,C0142,2024-02-03,71.22
T03163,C0252,2023-01-17,112.12
T03164,C0096,2023-02-20,102.88
T03165,C0026,2024-03-22,245.8
T03166,C0111,2023-09-27,32.94
T03167,C0123,2023-11-11,55.75
T03168,C0186,2023-03-24,74.27
T03169,C0168,2023-11-02,108.31
T03170,C0051,2023-05-04,76.31
T03171,C0379,2023-10-17,207.93
T03172,C0005,2023-09-19,95.37
T03173,C0077,2023-12-31,28.04
T03174,C0160,2023-02-18,34.05
T03175,C0208,2023-01-06,130.03
T03176,C0257,2023-04-27,119.35
T03177,C0205,2023-04-28,37.5
T03178,C0255,2024-03-28,29.55
T03179,C0438,2023-09-20,89.83
T03180,C0011,2023-12-19,100.74
T03181,C0437,2024-04-05,35.9
T03182,C0008,2024-03-10,73.13
T03183,C0409,2024-01-09,52.38
T03184,C0424,2023-05-09,225.86
T03185,C0032,2024-02-01,43.56
T03186,C0028,2023-06-20,124.11
T03187,C0206,2023-01-27,79.76
T03188,C0387,2023-07-18,25.87
T03189,C0228,2024-01-07,79.58
T03190,C0128,2024-01-22,32.86
T03191,C0255,2023-11-10,105.7
T03192,C0212,2023-12-11,87.52
T03193,C0239,2023-04-07,25.79
T03194,C0207,2024-05-02,42.18
T03195,C0318,2023-01-17,137.28
T03196,C0283,2023-06-22,49.2
T03197,C0245,2024-04-06,76.88
T03198,C0045,2023-04-11,53.05
T03199,C0105,2023-07-05,215.87
T03200,C0348,2023-07-03,82.68
T03201,C0281,2024-03-13,114.35
T03202,C0234,2023-08-03,31.54
T03203,C0189,2023-09-08,28.09
T03204,C0044,2023-08-04,47.5
T03205,C0225,2023-01-29,52.74
T03206,C0430,2023-04-12,112.28
T03207,C0142,2023-05-03,88.15
T03208,C0136,2023-02-23,60.2
T03209,C0176,2023-10-10,104.62
T03210,C0142,2023-04-12,38.4
T03211,C0080,2023-04-27,29.92
T03212,C0082,2023-04-14,169.57
T03213,C0135,2023-02-14,87.25
T03214,C0207,2023-04-24,103.54
T03215,C0344,2023-12-09,52.53
T03216,C0177,2023-01-31,59.89
T03217,C0383,2023-06-13,31.45
T03218,C0243,2024-04-09,170.86
T03219,C0055,2023-07-08,92.32
T03220,C0141,2023-10-20,31.55
T03221,C0056,2023-07-14,147.43
T03222,C0015,2023-10-19,69.04
T03223,C0185,2024-01-10,133.65
T03224,C0314,2023-09-18,25.95
T03225,C0419,2024-03-05,27.19
T03226,C0088,2023-07-26,39.05
T03227,C0097,2023-02-21,42.77
T03228,C0144,2023-02-18,133.28
T03229,C0008,2023-01-06,116.99
T03230,C0215,2024-01-14,96.8
T03231,C0173,2024-01-29,187.12
T03232,C0223,2024-01-09,46.29
T03233,C0040,2023-08-12,201.07
T03234,C0182,2023-01-23,205.16
T03235,C0270,2024-05-10,67.72
T03236,C0187,2023-05-25,32.44
T03237,C0245,2023-04-20,122.25
T03238,C0309,2023-07-31,55.82
T03239,C0231,2023-10-27,143.83
T03240,C0383,2023-02-10,38.41
T03241,C0155,2024-02-03,83.16
T03242,C0175,2023-06-21,78.21
T03243,C0336,2024-05-08,32.93
T03244,C0115,2023-07-05,58.86
T03245,C0390,2023-08-02,31.64
T03246,C0311,2023-11-02,71.88
T03247,C0300,2023-02-21,163.82
T03248,C0018,2023-03-11,48.62
T03249,C0272,2023-07-15,133.57
T03250,C0012,2024-03-22,40.2
T03251,C0404,2024-03-17,109.0
T03252,C0301,2023-05-31,210.36
T03253,C0192,2024-03-03,54.36
T03254,C0232,2023-04-19,198.0
T03255,C0093,2024-04-11,77.8
T03256,C0218,2023-04-28,53.57
T03257,C0278,2023-12-31,195.12
T03258,C0353,2023-04-05,27.44
T03259,C0303,2023-09-13,27.13
T03260,C0029,2023-02-13,93.69
T03261,C0301,2024-03-11,144.5
T03262,C0077,2023-03-08,129.44
T03263,C0009,2023-06-05,31.21
T03264,C0024,2023-11-19,250.06
T03265,C0015,2023-07-25,116.07
T03266,C0164,2023-10-01,248.36
T03267,C0013,2023-06-04,54.93
T03268,C0347,2023-06-28,113.8
T03269,C0172,2023-03-01,172.43
T03270,C0357,2023-03-15,60.91
T03271,C0327,2023-02-18,276.13
T03272,C0200,2023-09-28,48.09
T03273,C0378,2024-04-11,53.44
T03274,C0076,2023-03-14,214.74
T03275,C0164,2023-07-15,287.15
T03276,C0372,2024-02-03,50.18
T03277,C0061,2023-06-28,36.0
T03278,C0424,2023-02-17,131.74
T03279,C0245,2023-03-13,224.09
T03280,C0382,2023-04-23,93.86
T03281,C0155,2023-09-02,100.49
T03282,C0257,2024-01-20,132.96
T03283,C0244,2024-01-26,37.46
T03284,C0162,2023-11-05,297.21
T03285,C0068,2023-06-08,58.98
T03286,C0344,2023-10-01,99.21
T03287,C0277,2023-09-25,72.42
T03288,C0161,2023-10-31,72.36
T03289,C0391,2023-01-30,115.99
T03290,C0259,2023-04-07,417.47
T03291,C0307,2023-09-08,105.7
T03292,C0335,2024-05-09,143.51
T03293,C0095,2023-01-07,27.1
T03294,C0438,2023-04-02,149.72
T03295,C0246,2023-04-23,51.75
T03296,C0221,2023-09-16,35.16
T03297,C0123,2023-04-17,34.02
T03298,C0187,2023-03-04,110.43
T03299,C0262,2024-01-25,477.95
T03300,C0413,2024-04-23,107.29
T03301,C0273,2023-12-24,47.82
T03302,C0373,2023-09-28,42.05
T03303,C0060,2023-07-18,80.98
T03304,C0406,2024-03-02,30.04
T03305,C0408,2024-04-22,63.23
T03306,C0125,2023-12-13,107.3
T03307,C0337,2023-12-03,282.36
T03308,C0341,2023-05-26,66.59
T03309,C0051,2024-02-10,41.76
T03310,C0178,2023-03-02,152.52
T03311,C0139,2023-04-30,127.25
T03312,C0327,2023-03-02,172.3
T03313,C0170,2023-11-05,43.13
T03314,C0039,2023-01-26,63.92
T03315,C0069,2023-04-25,324.47
T03316,C0236,2024-04-19,37.9
T03317,C0048,2023-02-09,108.48
T03318,C0381,2023-12-10,45.31
T03319,C0057,2023-04-26,77.01
T03320,C0277,2023-05-16,145.9
T03321,C0338,2023-10-04,75.29
T03322,C0099,2024-04-21,147.79
T03323,C0404,2023-10-26,66.68
T03324,C0015,2023-01-21,575.73
T03325,C0325,2024-01-22,67.93
T03326,C0179,2023-01-31,37.13
T03327,C0332,2023-09-04,63.55
T03328,C0062,2024-02-15,126.78
T03329,C0119,2024-05-08,166.26
T03330,C0037,2023-01-27,71.23
T03331,C0134,2023-03-14,92.69
T03332,C0026,2024-03-16,164.77
T03333,C0008,2023-04-07,150.97
T03334,C0004,2023-06-10,105.41
T03335,C0021,2023-12-12,151.57
T03336,C0415,2024-04-20,89.34
T03337,C0149,2023-10-27,25.35
T03338,C0025,2023-10-26,28.16
T03339,C0143,2023-10-14,317.69
T03340,C0245,2024-01-08,36.75
T03341,C0419,2024-03-24,63.88
T03342,C0433,2023-07-31,228.64
T03343,C0043,2023-03-17,41.27
T03344,C0425,2024-02-05,164.24
T03345,C0293,2023-05-23,152.89
T03346,C0185,2023-02-03,346.94
T03347,C0042,2024-05-12,49.81
T03348,C0431,2023-12-02,53.41
T03349,C0092,2023-01-04,199.88
T03350,C0317,2023-11-24,45.0
T03351,C0398,2023-04-08,84.54
T03352,C0324,2024-01-01,117.16
T03353,C0053,2023-08-05,48.8
T03354,C0084,2024-04-07,234.05
T03355,C0034,2023-01-28,107.18
T03356,C0076,2023-07-20,28.62
T03357,C0353,2024-01-21,35.94
T03358,C0408,2023-09-30,40.88
T03359,C0404,2023-11-10,46.07
T03360,C0197,2023-05-07,123.39
T03361,C0286,2023-07-21,31.99
T03362,C0088,2023-01-09,57.38
T03363,C0235,2023-10-14,206.76
T03364,C0232,2024-03-25,86.01
T03365,C0007,2023-03-29,48.14
T03366,C0292,2023-11-14,261.09
T03367,C0038,2023-01-19,46.01
T03368,C0052,2023-03-22,201.62
T03369,C0143,2023-04-17,122.03
T03370,C0430,2024-05-11,126.18
T03371,C0407,2024-04-02,133.59
T03372,C0396,2024-05-12,77.98
T03373,C0221,2023-11-07,151.38
T03374,C0428,2024-02-16,160.68
T03375,C0240,2023-08-18,58.53
T03376,C0143,2023-04-22,63.35
T03377,C0349,2023-08-08,189.7
T03378,C0363,2023-05-03,80.79
T03379,C0382,2024-05-12,176.27
T03380,C0049,2023-09-01,98.92
T03381,C0277,2023-06-27,92.53
T03382,C0271,2023-03-06,27.36
T03383,C0014,2024-01-15,49.42
T03384,C0298,2023-01-03,77.3
T03385,C0015,2023-07-26,91.38
T03386,C0234,2024-03-11,99.66
T03387,C0063,2024-01-29,119.47
T03388,C0196,2023-01-21,105.08
T03389,C0027,2023-10-20,166.58
T03390,C0093,2023-01-15,51.27
T03391,C0105,2023-12-09,101.95
T03392,C0309,2023-07-25,28.94
T03393,C0052,2024-04-07,74.07
T03394,C0319,2023-07-21,48.4
T03395,C0181,2023-04-30,60.96
T03396,C0057,2023-05-17,57.85
T03397,C0120,2023-10-27,29.68
T03398,C0308,2023-10-22,72.14
T03399,C0363,2024-01-24,417.01
T03400,C0043,2023-01-25,51.64
T03401,C0135,2023-11-08,124.93
T03402,C0373,2023-08-22,84.52
T03403,C0426,2023-05-01,54.5
T03404,C0260,2023-03-31,32.04
T03405,C0197,2023-11-16,43.24
T03406,C0133,2023-07-19,139.19
T03407,C0255,2024-04-14,49.54
T03408,C0220,2023-06-29,36.69
T03409,C0336,2023-12-11,55.18
T03410,C0041,2024-01-03,90.79
T03411,C0388,2023-03-17,116.17
T03412,C0255,2023-05-17,61.75
T03413,C0002,2023-05-18,76.71
T03414,C0195,2024-05-10,70.51
T03415,C0242,2023-01-10,25.68
T03416,C0149,2023-07-20,62.76
T03417,C0198,2023-11-14,91.38
T03418,C0299,2023-12-12,88.29
T03419,C0245,2024-04-27,128.9
T03420,C0338,2023-08-07,108.24
T03421,C0108,2023-03-01,49.31
T03422,C0393,2024-04-23,47.14
T03423,C0212,2023-05-27,71.79
T03424,C0156,2023-04-17,124.03
T03425,C0026,2023-02-07,32.39
T03426,C0082,2023-05-14,247.21
T03427,C0083,2024-02-03,83.76
T03428,C0131,2023-08-09,52.44
T03429,C0329,2023-10-30,113.66
T03430,C0100,2024-03-04,28.43
T03431,C0256,2023-05-13,74.68
T03432,C0049,2023-11-30,74.91
T03433,C0401,2023-02-22,38.25
T03434,C0063,2024-03-25,161.23
T03435,C0311,2023-03-03,144.52
T03436,C0407,2023-01-23,37.43
T03437,C0290,2023-02-13,58.92
T03438,C0105,2023-11-04,32.94
T03439,C0105,2023-02-15,166.59
T03440,C0325,2023-05-27,54.29
T03441,C0015,2023-08-04,68.39
T03442,C0175,2023-12-06,54.35
T03443,C0259,2023-02-16,52.83
T03444,C0211,2023-12-13,128.17
T03445,C0412,2023-11-04,128.25
T03446,C0259,2023-01-24,79.7
T03447,C0102,2023-05-25,105.39
T03448,C0260,2023-03-30,78.76
T03449,C0344,2023-06-23,27.18
T03450,C0159,2023-03-05,30.12
T03451,C0045,2023-04-29,61.31
T03452,C0301,2023-08-11,128.9
T03453,C0251,2023-06-05,208.33
T03454,C0331,2023-06-27,27.26
T03455,C0165,2023-11-16,59.42
T03456,C0193,2024-02-16,44.0
T03457,C0009,2023-12-08,151.64
T03458,C0401,2023-02-25,165.29
T03459,C0374,2023-02-28,42.34
T03460,C0065,2024-01-24,118.05
T03461,C0387,2024-03-13,123.69
T03462,C0282,2024-03-03,39.62
T03463,C0181,2024-03-01,67.65
T03464,C0415,2024-03-31,97.64
T03465,C0282,2024-01-16,26.98
T03466,C0279,2024-04-30,63.89
T03467,C0030,2023-08-08,37.63
T03468,C0266,2023-07-04,83.55
T03469,C0328,2023-02-16,163.82
T03470,C0217,2024-04-04,80.79
T03471,C0320,2024-01-12,27.75
T03472,C0406,2024-02-13,27.26
T03473,C0399,2023-04-12,94.76
T03474,C0379,2023-02-13,54.81
T03475,C0105,2023-01-15,88.76
T03476,C0184,2023-08-24,38.4
T03477,C0330,2023-12-27,137.5
T03478,C0148,2023-02-20,172.85
T03479,C0105,2023-11-05,190.02
T03480,C0047,2023-02-03,52.19
T03481,C0087,2023-05-04,106.07
T03482,C0309,2024-05-07,49.54
T03483,C0437,2023-03-18,132.9
T03484,C0129,2024-01-27,34.63
T03485,C0258,2023-05-03,132.9
T03486,C0314,2023-07-24,68.45
T03487,C0147,2023-08-16,170.11
T03488,C0072,2023-03-11,125.72
T03489,C0140,2023-08-18,60.43
T03490,C0410,2024-04-24,200.4
T03491,C0027,2023-01-21,49.99
T03492,C0029,2023-04-18,280.82
T03493,C0271,2023-12-30,134.32
T03494,C0174,2023-08-29,375.63
T03495,C0253,2023-09-08,29.16
T03496,C0385,2023-05-15,49.02
T03497,C0060,2023-03-31,126.4
T03498,C0107,2023-03-20,216.57
T03499,C0220,2024-03-15,27.19
T03500,C0259,2023-06-26,25.0
T03501,C0371,2023-10-25,47.2
T03502,C0146,2024-02-11,168.69
T03503,C0052,2023-11-04,134.3
T03504,C0060,2023-04-12,56.2
T03505,C0034,2023-12-27,25.15
T03506,C0096,2023-12-01,85.68
T03507,C0089,2023-04-22,45.38
T03508,C0316,2023-06-30,127.67
T03509,C0410,2023-04-14,69.34
T03510,C0231,2023-01-16,110.13
T03511,C0275,2023-04-06,168.45
T03512,C0246,2023-10-20,82.55
T03513,C0111,2023-05-26,55.71
T03514,C0234,2024-02-08,135.08
T03515,C0278,2023-10-29,48.11
T03516,C0417,2023-01-02,191.59
T03517,C0166,2023-04-29,30.56
T03518,C0128,2023-12-09,160.35
T03519,C0237,2023-04-04,32.2
T03520,C0291,2023-07-10,29.33
T03521,C0107,2023-01-03,58.85
T03522,C0128,2024-03-05,260.21
T03523,C0195,2024-05-01,332.77
T03524,C0339,2023-04-21,41.93
T03525,C0394,2023-06-26,37.07
T03526,C0143,2023-09-14,57.65
T03527,C0395,2023-12-27,55.83
T03528,C0111,2023-01-22,131.91
T03529,C0090,2024-04-21,69.02
T03530,C0251,2024-02-02,138.52
T03531,C0280,2024-05-10,128.59
T03532,C0333,2023-08-08,89.76
T03533,C0224,2024-04-13,159.46
T03534,C0101,2023-06-22,41.33
T03535,C0132,2023-08-12,38.24
T03536,C0013,2024-01-25,129.17
T03537,C0098,2023-03-06,46.06
T03538,C0120,2023-10-04,25.21
T03539,C0293,2023-09-06,207.25
T03540,C0304,2023-09-17,98.15
T03541,C0199,2023-05-11,69.15
T03542,C0001,2023-04-23,122.02
T03543,C0060,2023-10-13,55.41
T03544,C0250,2023-10-14,255.39
T03545,C0140,2024-02-22,30.33
T03546,C0149,2023-07-30,101.82
T03547,C0395,2023-01-20,137.64
T03548,C0044,2023-08-03,72.49
T03549,C0371,2023-11-06,130.48
T03550,C0186,2023-09-08,221.21
T03551,C0108,2024-05-02,127.19
T03552,C0044,2024-01-17,52.76
T03553,C0078,2024-02-13,86.89
T03554,C0226,2023-09-28,206.94
T03555,C0162,2024-02-26,69.71
T03556,C0281,2024-02-11,110.86
T03557,C0253,2023-06-29,71.98
T03558,C0132,2023-07-13,34.7
